"","Name","X","Y","FileName2","TurtleAvailable","Species","Direction","CatchSuccess"
"1518","TopLeft",-19.5091985366249,43.8392590467543,"2016_0522_151605_021A_Moment2","Turtle","RH","Downstream",0
"1519","TopRight",89.8783587201701,43.8392590467543,"2016_0522_151605_021A_Moment2","Turtle","RH","Downstream",0
"1520","Fish",70.49151376343,13.597822576309,"2016_0522_151605_021A_Moment2","Turtle","RH","Downstream",0
"1521","BottomLeft",0,0,"2016_0522_151605_021A_Moment3","Turtle","RH","Downstream",0
"1522","BottomRight",71.7118021208642,0,"2016_0522_151605_021A_Moment3","Turtle","RH","Downstream",0
"1523","TopLeft",-17.2645646896829,47.6952214189968,"2016_0522_151605_021A_Moment3","Turtle","RH","Downstream",0
"1524","TopRight",87.892922660433,47.6952214189968,"2016_0522_151605_021A_Moment3","Turtle","RH","Downstream",0
"1525","Fish",30.0767977228194,10.8370998899131,"2016_0522_151605_021A_Moment3","Turtle","RH","Downstream",0
"1526","BottomLeft",0,0,"2016_0522_152605_022A_Moment1","Turtle","RH","Downstream",0
"1527","BottomRight",69.0351483278739,0,"2016_0522_152605_022A_Moment1","Turtle","RH","Downstream",0
"1528","TopLeft",-29.4366817806578,48.2504497973699,"2016_0522_152605_022A_Moment1","Turtle","RH","Downstream",0
"1529","TopRight",87.5893492061192,48.2504497973699,"2016_0522_152605_022A_Moment1","Turtle","RH","Downstream",0
"1530","Fish",59.3530636194784,14.337783991164,"2016_0522_152605_022A_Moment1","Turtle","RH","Downstream",0
"1531","BottomLeft",0,0,"2016_0522_152605_022A_Moment2","Turtle","RH","Downstream",0
"1532","BottomRight",71.8433673024022,0,"2016_0522_152605_022A_Moment2","Turtle","RH","Downstream",0
"1533","TopLeft",-17.5598574506551,50.064835576628,"2016_0522_152605_022A_Moment2","Turtle","RH","Downstream",0
"1534","TopRight",86.5650751670973,50.064835576628,"2016_0522_152605_022A_Moment2","Turtle","RH","Downstream",0
"1535","Fish",63.338589250038,17.000071976617,"2016_0522_152605_022A_Moment2","Turtle","RH","Downstream",0
"1536","BottomLeft",0,0,"2016_0522_152605_022A_Moment3","Turtle","RH","Downstream",0
"1537","BottomRight",61.0523926382406,0,"2016_0522_152605_022A_Moment3","Turtle","RH","Downstream",0
"1538","TopLeft",-28.5110200300489,37.5721958483681,"2016_0522_152605_022A_Moment3","Turtle","RH","Downstream",0
"1539","TopRight",92.6732437067564,37.5721958483681,"2016_0522_152605_022A_Moment3","Turtle","RH","Downstream",0
"1540","Fish",51.7895184500924,10.9475706111887,"2016_0522_152605_022A_Moment3","Turtle","RH","Downstream",0
"1541","BottomLeft",0,0,"2016_0522_152605_022A_Moment4","Turtle","RH","Downstream",0
"1542","BottomRight",72.3028699494274,0,"2016_0522_152605_022A_Moment4","Turtle","RH","Downstream",0
"1543","TopLeft",-24.0937291672521,49.7849188709754,"2016_0522_152605_022A_Moment4","Turtle","RH","Downstream",0
"1544","TopRight",86.7263619265238,49.7849188709754,"2016_0522_152605_022A_Moment4","Turtle","RH","Downstream",0
"1545","Fish",23.3618196570982,13.4488007332942,"2016_0522_152605_022A_Moment4","Turtle","RH","Downstream",0
"1546","BottomLeft",0,0,"2016_0522_153605_023A_Moment1","Turtle","RH","Downstream",0
"1547","BottomRight",73.8514181396861,0,"2016_0522_153605_023A_Moment1","Turtle","RH","Downstream",0
"1548","TopLeft",-12.8019570388434,48.0080358663203,"2016_0522_153605_023A_Moment1","Turtle","RH","Downstream",0
"1549","TopRight",87.7224514720041,48.0080358663203,"2016_0522_153605_023A_Moment1","Turtle","RH","Downstream",0
"1550","Fish",62.1726860268134,8.92070697534485,"2016_0522_153605_023A_Moment1","Turtle","RH","Downstream",0
"1551","BottomLeft",0,0,"2016_0522_153605_023A_Moment2","Turtle","RH","Downstream",0
"1552","BottomRight",65.9439024929782,0,"2016_0522_153605_023A_Moment2","Turtle","RH","Downstream",0
"1553","TopLeft",-18.0837607363953,58.7778805449628,"2016_0522_153605_023A_Moment2","Turtle","RH","Downstream",0
"1554","TopRight",80.9021678241201,58.7778805449628,"2016_0522_153605_023A_Moment2","Turtle","RH","Downstream",0
"1555","Fish",45.7468576013625,15.0145163109563,"2016_0522_153605_023A_Moment2","Turtle","RH","Downstream",0
"1556","BottomLeft",0,0,"2016_0522_153605_023A_Moment3","Turtle","RH","Downstream",0
"1557","BottomRight",70.0224582115159,0,"2016_0522_153605_023A_Moment3","Turtle","RH","Downstream",0
"1558","TopLeft",-27.1224288722219,41.2533353017101,"2016_0522_153605_023A_Moment3","Turtle","RH","Downstream",0
"1559","TopRight",91.0942496894545,41.2533353017101,"2016_0522_153605_023A_Moment3","Turtle","RH","Downstream",0
"1560","Fish",19.4538690542381,12.1035578965175,"2016_0522_153605_023A_Moment3","Turtle","RH","Downstream",0
"1561","BottomLeft",0,0,"2016_0522_153605_023A_Moment4","Turtle","RH","Downstream",0
"1562","BottomRight",70.7237872234131,0,"2016_0522_153605_023A_Moment4","Turtle","RH","Downstream",0
"1563","TopLeft",-28.0550313756342,55.0479465888356,"2016_0522_153605_023A_Moment4","Turtle","RH","Downstream",0
"1564","TopRight",83.4848703439893,55.0479465888356,"2016_0522_153605_023A_Moment4","Turtle","RH","Downstream",0
"1565","Fish",40.5096155091765,19.7935119811835,"2016_0522_153605_023A_Moment4","Turtle","RH","Downstream",0
"1566","BottomLeft",0,0,"2016_0522_153605_023A_Moment5","Turtle","RH","Downstream",0
"1567","BottomRight",56.1764007754242,0,"2016_0522_153605_023A_Moment5","Turtle","RH","Downstream",0
"1568","TopLeft",-19.1882145708574,34.3240114868862,"2016_0522_153605_023A_Moment5","Turtle","RH","Downstream",0
"1569","TopRight",93.9247690199348,34.3240114868862,"2016_0522_153605_023A_Moment5","Turtle","RH","Downstream",0
"1570","Fish",17.166950322255,19.3904761255319,"2016_0522_153605_023A_Moment5","Turtle","RH","Downstream",0
"1571","BottomLeft",0,0,"2016_0522_153605_023A_Moment6","Turtle","RH","Downstream",0
"1572","BottomRight",74.8704249831772,0,"2016_0522_153605_023A_Moment6","Turtle","RH","Downstream",0
"1573","TopLeft",-22.8634439577995,37.0722122732728,"2016_0522_153605_023A_Moment6","Turtle","RH","Downstream",0
"1574","TopRight",92.874383320512,37.0722122732728,"2016_0522_153605_023A_Moment6","Turtle","RH","Downstream",0
"1575","Fish",61.6977880072693,8.93080727890023,"2016_0522_153605_023A_Moment6","Turtle","RH","Downstream",0
"1576","BottomLeft",0,0,"2016_0522_153605_023A_Moment7","Turtle","RH","Downstream",0
"1577","BottomRight",73.236776396533,0,"2016_0522_153605_023A_Moment7","Turtle","RH","Downstream",0
"1578","TopLeft",-19.7110895575083,46.8120406212326,"2016_0522_153605_023A_Moment7","Turtle","RH","Downstream",0
"1579","TopRight",88.3664690528939,46.8120406212326,"2016_0522_153605_023A_Moment7","Turtle","RH","Downstream",0
"1580","Fish",68.8490102861428,15.8664906281957,"2016_0522_153605_023A_Moment7","Turtle","RH","Downstream",0
"1581","BottomLeft",0,0,"2016_0522_153605_023A_Moment8","Turtle","RH","Downstream",0
"1582","BottomRight",62.7425754439296,0,"2016_0522_153605_023A_Moment8","Turtle","RH","Downstream",0
"1583","TopLeft",-16.0148619680285,36.7707572011228,"2016_0522_153605_023A_Moment8","Turtle","RH","Downstream",0
"1584","TopRight",92.9941472075317,36.7707572011228,"2016_0522_153605_023A_Moment8","Turtle","RH","Downstream",0
"1585","Fish",31.5872227451983,14.9661134753412,"2016_0522_153605_023A_Moment8","Turtle","RH","Downstream",0
"1586","BottomLeft",0,0,"2016_0522_155605_025A_Moment1","Turtle","RH","Downstream",0
"1587","BottomRight",68.6298394029401,0,"2016_0522_155605_025A_Moment1","Turtle","RH","Downstream",0
"1588","TopLeft",-17.4543680601981,35.8134370504453,"2016_0522_155605_025A_Moment1","Turtle","RH","Downstream",0
"1589","TopRight",93.3670055567479,35.8134370504453,"2016_0522_155605_025A_Moment1","Turtle","RH","Downstream",0
"1590","Fish",27.7275759055665,11.6151158478516,"2016_0522_155605_025A_Moment1","Turtle","RH","Downstream",0
"1591","BottomLeft",0,0,"2016_0522_155605_025A_Moment2","Turtle","RH","Downstream",0
"1592","BottomRight",64.1013444084017,0,"2016_0522_155605_025A_Moment2","Turtle","RH","Downstream",0
"1593","TopLeft",-24.6308767926378,37.6841714662359,"2016_0522_155605_025A_Moment2","Turtle","RH","Downstream",0
"1594","TopRight",92.627767008081,37.6841714662359,"2016_0522_155605_025A_Moment2","Turtle","RH","Downstream",0
"1595","Fish",66.4572443137499,11.3806390102979,"2016_0522_155605_025A_Moment2","Turtle","RH","Downstream",0
"1596","BottomLeft",0,0,"2016_0522_155605_025A_Moment3","Turtle","RH","Downstream",0
"1597","BottomRight",66.0795336797987,0,"2016_0522_155605_025A_Moment3","Turtle","RH","Downstream",0
"1598","TopLeft",-19.8742985663462,40.2609168607124,"2016_0522_155605_025A_Moment3","Turtle","RH","Downstream",0
"1599","TopRight",91.5371977588062,40.2609168607124,"2016_0522_155605_025A_Moment3","Turtle","RH","Downstream",0
"1600","Fish",11.5506130845704,12.2005758217627,"2016_0522_155605_025A_Moment3","Turtle","RH","Downstream",0
"1601","BottomLeft",0,0,"2016_0522_155605_025A_Moment4","Turtle","RH","Downstream",0
"1602","BottomRight",65.3097506951869,0,"2016_0522_155605_025A_Moment4","Turtle","RH","Downstream",0
"1603","TopLeft",-21.1919992476741,30.8221822392311,"2016_0522_155605_025A_Moment4","Turtle","RH","Downstream",0
"1604","TopRight",95.1314515920556,30.8221822392311,"2016_0522_155605_025A_Moment4","Turtle","RH","Downstream",0
"1605","Fish",14.2237577309405,10.5256362064452,"2016_0522_155605_025A_Moment4","Turtle","RH","Downstream",0
"1606","BottomLeft",0,0,"2016_0522_155605_025A_Moment5","Turtle","RH","Downstream",0
"1607","BottomRight",70.5799314552065,0,"2016_0522_155605_025A_Moment5","Turtle","RH","Downstream",0
"1608","TopLeft",-23.3319292338862,50.4154122306513,"2016_0522_155605_025A_Moment5","Turtle","RH","Downstream",0
"1609","TopRight",86.3613698919459,50.4154122306513,"2016_0522_155605_025A_Moment5","Turtle","RH","Downstream",0
"1610","Fish",53.2039611278713,17.7227959752762,"2016_0522_155605_025A_Moment5","Turtle","RH","Downstream",0
"1611","BottomLeft",0,0,"2016_0522_155605_025A_Moment6","Turtle","RH","Downstream",0
"1612","BottomRight",69.7701063755706,0,"2016_0522_155605_025A_Moment6","Turtle","RH","Downstream",0
"1613","TopLeft",-23.2504994316711,55.3368749693988,"2016_0522_155605_025A_Moment6","Turtle","RH","Downstream",0
"1614","TopRight",83.2936388244692,55.3368749693988,"2016_0522_155605_025A_Moment6","Turtle","RH","Downstream",0
"1615","Fish",26.6387848288811,15.6490257222096,"2016_0522_155605_025A_Moment6","Turtle","RH","Downstream",0
"1616","BottomLeft",0,0,"2016_0522_155605_025A_Moment7","Turtle","RH","Downstream",1
"1617","BottomRight",76.4909482917087,0,"2016_0522_155605_025A_Moment7","Turtle","RH","Downstream",1
"1618","TopLeft",-19.2229388784419,38.8771856679324,"2016_0522_155605_025A_Moment7","Turtle","RH","Downstream",1
"1619","TopRight",92.1334056384605,38.8771856679324,"2016_0522_155605_025A_Moment7","Turtle","RH","Downstream",1
"1620","Fish",31.509647943238,11.67830132644,"2016_0522_155605_025A_Moment7","Turtle","RH","Downstream",1
"1621","BottomLeft",0,0,"2016_0522_160606_026A_Moment1","NoTurtle","RH","Downstream",NA
"1622","BottomRight",72.4043872818408,0,"2016_0522_160606_026A_Moment1","NoTurtle","RH","Downstream",NA
"1623","TopLeft",-34.9021663559065,44.9110993398515,"2016_0522_160606_026A_Moment1","NoTurtle","RH","Downstream",NA
"1624","TopRight",89.3475973716473,44.9110993398515,"2016_0522_160606_026A_Moment1","NoTurtle","RH","Downstream",NA
"1625","Fish",39.4568277725599,14.0864004939137,"2016_0522_160606_026A_Moment1","NoTurtle","RH","Downstream",NA
"1626","BottomLeft",0,0,"2016_0522_161606_027A_Moment1","Turtle","RH","Downstream",NA
"1627","BottomRight",70.3591778909617,0,"2016_0522_161606_027A_Moment1","Turtle","RH","Downstream",NA
"1628","TopLeft",-26.5138334535228,46.798923016877,"2016_0522_161606_027A_Moment1","Turtle","RH","Downstream",NA
"1629","TopRight",88.3734168427385,46.798923016877,"2016_0522_161606_027A_Moment1","Turtle","RH","Downstream",NA
"1630","Fish",35.6780402023279,20.2281807371516,"2016_0522_161606_027A_Moment1","Turtle","RH","Downstream",NA
"1631","BottomLeft",0,0,"2016_0522_161606_027A_Moment2","Turtle","RH","Downstream",0
"1632","BottomRight",66.4006450358288,0,"2016_0522_161606_027A_Moment2","Turtle","RH","Downstream",0
"1633","TopLeft",-31.190212031475,46.5410400125532,"2016_0522_161606_027A_Moment2","Turtle","RH","Downstream",0
"1634","TopRight",88.5095000242908,46.5410400125532,"2016_0522_161606_027A_Moment2","Turtle","RH","Downstream",0
"1635","Fish",17.0810195266908,8.41088647162379,"2016_0522_161606_027A_Moment2","Turtle","RH","Downstream",0
"1636","BottomLeft",0,0,"2016_0522_161606_027A_Moment3","Turtle","RH","Downstream",0
"1637","BottomRight",67.7523659175643,0,"2016_0522_161606_027A_Moment3","Turtle","RH","Downstream",0
"1638","TopLeft",-19.3817729246747,39.843348830649,"2016_0522_161606_027A_Moment3","Turtle","RH","Downstream",0
"1639","TopRight",91.7197228188094,39.843348830649,"2016_0522_161606_027A_Moment3","Turtle","RH","Downstream",0
"1640","Fish",44.1710611012468,6.6320236011513,"2016_0522_161606_027A_Moment3","Turtle","RH","Downstream",0
"1641","BottomLeft",0,0,"2016_0522_161606_027A_Moment4","Turtle","RH","Downstream",0
"1642","BottomRight",56.5170777341195,0,"2016_0522_161606_027A_Moment4","Turtle","RH","Downstream",0
"1643","TopLeft",-26.939338338542,40.9588522472272,"2016_0522_161606_027A_Moment4","Turtle","RH","Downstream",0
"1644","TopRight",91.2270377826103,40.9588522472272,"2016_0522_161606_027A_Moment4","Turtle","RH","Downstream",0
"1645","Fish",37.4452879016285,18.3833779995546,"2016_0522_161606_027A_Moment4","Turtle","RH","Downstream",0
"1646","BottomLeft",0,0,"2016_0522_161606_027A_Moment5","Turtle","RH","Downstream",0
"1647","BottomRight",64.4696437996414,0,"2016_0522_161606_027A_Moment5","Turtle","RH","Downstream",0
"1648","TopLeft",-27.3056938993027,45.5364404666561,"2016_0522_161606_027A_Moment5","Turtle","RH","Downstream",0
"1649","TopRight",89.030514935199,45.5364404666561,"2016_0522_161606_027A_Moment5","Turtle","RH","Downstream",0
"1650","Fish",42.5286573572647,20.9522675667609,"2016_0522_161606_027A_Moment5","Turtle","RH","Downstream",0
"1651","BottomLeft",0,0,"2016_0522_161606_027A_Moment6","Turtle","RH","Downstream",0
"1652","BottomRight",70.9354897742893,0,"2016_0522_161606_027A_Moment6","Turtle","RH","Downstream",0
"1653","TopLeft",-17.9279077558409,40.8463931642696,"2016_0522_161606_027A_Moment6","Turtle","RH","Downstream",0
"1654","TopRight",91.277446094147,40.8463931642696,"2016_0522_161606_027A_Moment6","Turtle","RH","Downstream",0
"1655","Fish",37.3947948920597,12.052026323017,"2016_0522_161606_027A_Moment6","Turtle","RH","Downstream",0
"1656","BottomLeft",0,0,"2016_0522_161606_027A_Moment7","Turtle","RH","Downstream",0
"1657","BottomRight",76.3929928366943,0,"2016_0522_161606_027A_Moment7","Turtle","RH","Downstream",0
"1658","TopLeft",-17.8463080696559,44.2714639835152,"2016_0522_161606_027A_Moment7","Turtle","RH","Downstream",0
"1659","TopRight",89.6662560652351,44.2714639835152,"2016_0522_161606_027A_Moment7","Turtle","RH","Downstream",0
"1660","Fish",63.2151356914106,9.74682535638974,"2016_0522_161606_027A_Moment7","Turtle","RH","Downstream",0
"1661","BottomLeft",0,0,"2016_0522_161606_027A_Moment8","Turtle","RH","Downstream",0
"1662","BottomRight",61.8715659009537,0,"2016_0522_161606_027A_Moment8","Turtle","RH","Downstream",0
"1663","TopLeft",-31.1878200915327,38.0023802203875,"2016_0522_161606_027A_Moment8","Turtle","RH","Downstream",0
"1664","TopRight",92.4976707684312,38.0023802203875,"2016_0522_161606_027A_Moment8","Turtle","RH","Downstream",0
"1665","Fish",62.5274936666104,20.4154546220598,"2016_0522_161606_027A_Moment8","Turtle","RH","Downstream",0
"1666","BottomLeft",0,0,"2016_0522_161606_027A_Moment9","Turtle","RH","Downstream",0
"1667","BottomRight",63.6140584226513,0,"2016_0522_161606_027A_Moment9","Turtle","RH","Downstream",0
"1668","TopLeft",-27.3807135644504,38.5355086858155,"2016_0522_161606_027A_Moment9","Turtle","RH","Downstream",0
"1669","TopRight",92.276836586033,38.5355086858155,"2016_0522_161606_027A_Moment9","Turtle","RH","Downstream",0
"1670","Fish",45.6274213599265,22.7881849628094,"2016_0522_161606_027A_Moment9","Turtle","RH","Downstream",0
"1671","BottomLeft",0,0,"2016_0522_162606_028A_Moment1","Turtle","RH","Downstream",0
"1672","BottomRight",71.664529535852,0,"2016_0522_162606_028A_Moment1","Turtle","RH","Downstream",0
"1673","TopLeft",-19.9348113153684,44.1297830907288,"2016_0522_162606_028A_Moment1","Turtle","RH","Downstream",0
"1674","TopRight",89.7360699182064,44.1297830907288,"2016_0522_162606_028A_Moment1","Turtle","RH","Downstream",0
"1675","Fish",19.8241746720689,12.2590892352777,"2016_0522_162606_028A_Moment1","Turtle","RH","Downstream",0
"1676","BottomLeft",0,0,"2016_0522_162606_028A_Moment2","Turtle","RH","Downstream",0
"1677","BottomRight",73.0601352806514,0,"2016_0522_162606_028A_Moment2","Turtle","RH","Downstream",0
"1678","TopLeft",-28.7260536220386,38.3346118027792,"2016_0522_162606_028A_Moment2","Turtle","RH","Downstream",0
"1679","TopRight",92.3604760594607,38.3346118027792,"2016_0522_162606_028A_Moment2","Turtle","RH","Downstream",0
"1680","Fish",54.1759792729319,14.8292332401435,"2016_0522_162606_028A_Moment2","Turtle","RH","Downstream",0
"1681","BottomLeft",0,0,"2016_0522_162606_028A_Moment3","Turtle","RH","Downstream",0
"1682","BottomRight",70.1368006536271,0,"2016_0522_162606_028A_Moment3","Turtle","RH","Downstream",0
"1683","TopLeft",-28.1046786771414,49.5244452304917,"2016_0522_162606_028A_Moment3","Turtle","RH","Downstream",0
"1684","TopRight",86.8753666156986,49.5244452304917,"2016_0522_162606_028A_Moment3","Turtle","RH","Downstream",0
"1685","Fish",51.9983255440313,18.6407282306548,"2016_0522_162606_028A_Moment3","Turtle","RH","Downstream",0
"1686","BottomLeft",0,0,"2016_0522_162606_028A_Moment4","Turtle","RH","Downstream",0
"1687","BottomRight",67.5420571516067,0,"2016_0522_162606_028A_Moment4","Turtle","RH","Downstream",0
"1688","TopLeft",-21.1075660652424,42.2138149911115,"2016_0522_162606_028A_Moment4","Turtle","RH","Downstream",0
"1689","TopRight",90.6531512077556,42.2138149911115,"2016_0522_162606_028A_Moment4","Turtle","RH","Downstream",0
"1690","Fish",24.6111914857181,21.5045833092789,"2016_0522_162606_028A_Moment4","Turtle","RH","Downstream",0
"1691","BottomLeft",0,0,"2016_0522_162606_028A_Moment5","Turtle","RH","Downstream",0
"1692","BottomRight",73.7268434303957,0,"2016_0522_162606_028A_Moment5","Turtle","RH","Downstream",0
"1693","TopLeft",-23.0253044552051,47.0050224377132,"2016_0522_162606_028A_Moment5","Turtle","RH","Downstream",0
"1694","TopRight",88.263966971976,47.0050224377132,"2016_0522_162606_028A_Moment5","Turtle","RH","Downstream",0
"1695","Fish",38.2456625593764,18.8279562756635,"2016_0522_162606_028A_Moment5","Turtle","RH","Downstream",0
"1696","BottomLeft",0,0,"2016_0522_162606_028A_Moment6","Turtle","RH","Downstream",0
"1697","BottomRight",72.5126047455905,0,"2016_0522_162606_028A_Moment6","Turtle","RH","Downstream",0
"1698","TopLeft",-25.3431490967327,29.5000280789413,"2016_0522_162606_028A_Moment6","Turtle","RH","Downstream",0
